錄音檔檔名,辨認出之客語漢字
DM203L2056_059,頭擺人短水用泥現下人短水用紅毛泥
DM203L2056_060,老妹嫁去臺中个上背兩年咧毋識轉外家
DM203L2056_061,割一日禾落來歸身虐削遽遽來去洗身
DM203L2056_062,這包垃圾愛遽遽拿去擲若無驚怕會生蟲
DM203L2056_063,這下个學生對讀小學起勢都愛學英文
DM203L2056_064,這工程進度恁慢頭家指示期限內愛改善
DM203L2056_065,戲棚頂个阿旦緊同棚下看戲个人打眼拐
DM203L2056_066,佢做毋著事情恬恬分人罵做下毋敢應話
DM203L2056_067,佢四點斯到棒球場離比賽開始還早哪
DM203L2056_068,𠊎斯同你講正經个毋好恅著係講笑个
DM203L2056_069,佢瘦夾夾手脛恁幼一撚斯會斷撇个樣
DM203L2056_070,禾埕項晒穀係有看著細石頭斯順續拈撇去
DM203L2056_071,割草个時節愛細義兜正毋會分禾鐮割著
DM203L2056_072,老妹舅舅乞乞拜託阿姆分佢畜㸐毛蟲
DM203L2056_073,當晝个飯包放在電鑊肚到今還溫燒溫燒
DM203L2056_074,畜細人毋好忒腫係腫過頭斯拗毋轉咧
DM203L2056_075,毋好對爺哀恁惡細人看著斯會有用跈用
DM203L2056_076,佢慣勢著長褲腳脛長期無晒日頭白雪雪
DM203L2056_077,戴在該個所在自由安樂過日像天堂个樣
DM203L2056_078,阿伯姆生來福相福相看䟘來已好命个樣
DM203L2056_079,做鬧熱个時節戲棚脣會有人賣鳥梨糖
DM203L2056_080,阿財哥禮拜日割一料豬肉去看厥外阿婆
DM203L2056_081,恁久無看著你吾等大家人都真想你呢
DM203L2056_082,今年肖主个犯太歲愛記得起安太歲哦
DM203L2056_083,這下人大體坐車出門尞當少遶尞看光景咧
DM203L2056_084,愛用个東西全部便便人員一到斯使得開工
DM203L2056_085,坐捷運个時節當多人都會低頭滑手機
DM203L2056_086,臺灣三百一十九個鄉鎮各各都有厥特色
DM203L2056_087,該狗正洗好身又綻地泥綻都屙屙糟糟
DM203L2056_088,讀書愛趕後生若無記才會越來越退步
DM203L2056_089,無腦屎係無恁簡單个事你到今還看毋真
DM203L2056_090,厥爸有已多兄弟因致佢有當多叔伯兄弟
DM203L2056_091,細人起豬嫲癲目吊吊愛遽遽送去醫院
DM203L2056_092,老妹朝脣䟘床吂洗面目屎當多
DM203L2056_093,往時醫學無恁發達想愛壽年高無恁該
DM203L2056_094,佢有長短腳因致一隻鞋愛做較賁底个
DM203L2056_095,阿伯正出院身體還弱弱毋好去做粗事
DM203L2056_096,這兜奸雄食斯走第一做事斯瀉淨淨
DM203L2056_097,佢含緊糖緊講話口涎水緊噴還無衛生哦
DM203L2056_098,細嬰兒哇哇滾又毋想食乳怕係尿裙溼咧
DM203L2056_099,肉菌一下食忒多可能會胃腸消化毋好
DM203L2056_100,你提出个要求忒多無法度全部答應你
DM203L2056_101,中店个人頭磬磬搞手機連人客入門都毋知
DM203L2056_102,下晝頭正做事个人較少車枋斯放冗咧
DM203L2056_103,做麼个事情都愛愐頭愐尾觀前顧後正妥當
DM203L2056_104,兩公姐同心協力創造幸福美滿个家庭
DM203L2056_105,傷著血筋血流血汀愛遽遽斷血較要緊
DM203L2056_106,點心店生理當㜮頭家坐在門口打烏蠅
DM203L2056_107,佢欠雜難無堵好嗄頓著下身疾都佇毋著
DM203L2056_108,草結先窿入去等火較猛兜竹笐正窿入去
DM203L2056_109,這兜紙箱無疊好請你同𠊎裝好勢來
DM203L2056_110,佢從細在外國戴所以毋曉講家鄉个話語
DM203L2056_111,去發展較落口个國家愛注意安全同衛生
DM203L2056_112,青天白日你還在該睡毋使做事係毋係
DM203L2056_113,佢去當店當金毋知哪時正有錢贖轉來
DM203L2056_114,聽講厥奶寒著當傷暢驚怕係肺炎正得
DM203L2056_115,𠊎逐個月个所費無已多這兜錢罅用咧
DM203L2056_116,阿伯姆腳毋好加兩日愛手術換膝頭腕
DM203L2056_117,堆都歸間罅罅雜雜个東西愛尋一雙鞋當難
DM203L2056_118,蝦公腳盡賤生去滿哪都係除毋會淨
DM203L2056_119,阿舅種个檨逐粒都成斤重又甜又多汁
DM203L2056_120,佢食酒醉咧講話顛顛倒倒聽都毋識
DM203L2056_121,這下刻印用機器較多手工刻个較少咧
DM203L2056_122,舊曆七月該下已多寺廟會辦普渡活動
DM203L2056_123,這牛乳粉愛熝潤正使得毋好分佢結矻
DM203L2056_124,無採佢頭擺對你恁好你仰顛倒恩將仇報
DM203L2056_125,東西毋好儘採抨在巷路項會礙著人哦
DM203L2056_126,若個性恁孤老該人毋得難怪愛輒輒換頭路
DM203L2056_127,這款手路也敢在該展風神實在毋知見笑
DM203L2056_128,該風景你定著愛親目擐過正會知有幾靚
DM203L2056_129,有事情用講个斯好莫恁泥動手動腳歪看相
DM203L2056_130,若倈透日透夜讀書考著公務人員乜值啦
DM203L2056_131,同佢講無兩句話緊斡頭斯走毋知在譴麼个
DM203L2056_132,打發粄碗粄會用著秥米軟硬正較堵好
DM203L2056_133,一到寒天阿姆斯會用泥缽燉雞分吾等食
DM203L2056_134,該斯堪毋得半角銀个東西仰脣愛恁計較
DM203L2056_135,照理講佢練習恁久咧應當真熟絡正著
DM203L2056_136,厥勤力真大使得搬得贏一大籃高雷賽
DM203L2056_137,若這坵田總下係肥泥怪得收成會恁好
DM203L2056_138,屋家有人過身孝子愛請人去外家報喪
DM203L2056_139,做生理愛秤頭足人客正會輒輒來交關
DM203L2056_140,狗食東西个時節猴呷呷別儕一來斯咬佢
DM203L2056_141,佢透重年在外國做生理單淨過年掛紙正會轉臺灣
DM203L2056_142,將半燥濕个鹹菜揤入盎肚倒覆放斯會變做覆菜
DM203L2056_143,跋戴毋單淨跋細人成半下捆被褲乜會淨用著
DM203L2056_144,阿玲玩具搞撇無收秋害厥姆躪著跌去四腳摸天
DM203L2056_145,今晡日莊項做鬧熱阿姆㓾雞捋鴨來款待人客
DM203L2056_146,這垤布當嗍水正放落去斯同歸桌个水嗍去燥燥
DM203L2056_147,團圓飯真豐沛有爌肉有松原菜還過有菜頭粄
DM203L2056_148,年下家家屋屋愛拚掃愛辦年貨大家都無閒濟借
DM203L2056_149,𥍉爧了後跈緊會響雷公雷公聲大都細人做下會驚
DM203L2056_150,頭擺阿爹還在个時節輒輒用石舂臼舂粢粑食
DM203L2056_151,水道頭壞撇水塞到歸灶下遽遽先拿隻塞塞核去
DM203L2056_152,你莫恁泥食人夠夠若無受著報應會孤盲絕代
DM203L2056_153,佢做業務滿哪尋客戶因致逐日著去操頭操頭
DM203L2056_154,挷索愛聽隊長个指揮大家共下出力挷正會贏
DM203L2056_155,吂有瓦斯該下大水一過斯愛去拈大水樵來燒
DM203L2056_156,佢中風過後手手毋會載力連飯碗都兜毋起來
DM203L2056_157,佢同人相打分人動啊去面項一搭紅紅个巴種印
DM203L2056_158,阿文搬走當久咧這下還普普知佢生來無已高
DM203L2056_159,做這乞食頭路一個月賺無幾多錢當難過日
DM203L2056_160,清海嫂聽著妹快會降咧企坐毋核遽遽逐到醫院去
DM203L2056_161,寒天來咧阿奶个腳膝頭又會咻咻咻咻疾都睡毋得
DM203L2056_162,歸個暑假都走去海脣沙烏項搞當遠晒都歸身烏金烏金
DM203L2056_163,這兜菜總共三百空七箍拿三百斯好零頭毋使
DM203L2056_164,頭擺个細人有耳無嘴這下个細人吵耳吵鼻
DM203L2056_165,這下係工業社會一般人家半晝上下大半無人在
DM203L2056_166,頭家走路愛手腳下同佢𢯭出事物正經有罅見笑哪
DM203L2056_167,吂識做過个事先試試看做都順手正做落去
DM203L2056_168,在臺灣不管愛食族菜抑係西餐逐種料理都有
DM203L2056_169,該支竹篙愛用鉛線纏緪來正毋會分風吹橫撇
DM203L2056_170,背囊小可衰軟若係有人𢯭錘背囊毋知有幾讚
DM203L2056_171,𠊎係正入公司个後撐勞瀝頭家个牽成分𠊎機會
DM203L2056_172,大家尞核好好講兩句佢毋中意聽个話佢斯掣緊走
DM203L2056_173,日頭个輻射線會傷害皮膚所以出門愛戴帽同著長袖衫
DM203L2056_174,正讀幼稚園斯學人棚目鏡係毋係看電視看忒多
DM203L2056_175,風合雨个天時你還愛在外背走傱實在還辛苦
DM203L2056_176,看你恁久殗殗無半屑雄頭係毋係有哪爭差
DM203L2056_177,你恁泥假精做个決定後果斯愛你自家來承受
DM203L2056_178,科學發達个時代各種物品都用機器大量生產
DM203L2056_179,今你愛作反係無屋家个大項事愛大家議定正準算
DM203L2056_180,往日係阿神拜伯公今這下佢過身咧下次擺換麼人拜
DM203L2056_181,佢打官司現時看著還暢暢盡尾會仰脣還吂知
DM203L2056_182,湖鰍當會鑽看緊捉著咧又對手指罅滑走咧
DM203L2056_183,阿美同阿梅兩儕同年毋過阿美看起來較後生
DM203L2056_184,厥哥做水果大賣生理厥屋家食水果多多少少有好打幫
DM203L2056_185,該個留票子同厥爸討錢討毋著斯愛對人生死咧
DM203L2056_186,這大鑊較少用同佢上上去碗櫥項係愛用正拿落來
DM203L2056_187,食忒遽分卵黃哽都敨氣毋出差一屑斯哽死
DM203L2056_188,頭擺人戴个泥磚屋係用泥打磚結壁起起來个
DM203L2056_189,你若還在讀書收著調兵个通知單斯愛起辦年期徵召
DM203L2056_190,佢無瘸手跛腳也毋會目瞨耳聾應該毋會尋毋著頭路
DM203L2056_191,吾叔姆會留十歲咧還跈人去參加鐵人三項比賽
DM203L2056_192,你整理个資料大家看無同大家說明一下好無
DM203L2056_193,春天个時節耕種人一做田白鶴斯會跈在後背來食蟲
DM203L2056_194,千差萬差都𠊎毋著你無毋著恁泥使得無
DM203L2056_195,腦屎在頭那殼裡肚係人體當中盡重要个部分
DM203L2056_196,大家都在該檯玻璃係麼人打爛个原來係你打爛个
DM203L2056_197,這事業毋知做得無來去廟項抽籤卜卦請示神明下
DM203L2056_198,張伯姆好手腳毋使半點鐘斯煮一張桌蓬蓬派派
DM203L2056_199,這件事情𠊎無法度主意愛問主事人正較準
DM203L2056_200,這箱蓮霧靠著咧該載無綿撇阿姆講愛先洗來食
DM203L2056_201,引落忒多做大水無半屑只做天旱實在已難耐
DM203L2056_202,該個後生已了少在老人家面前也無大無細惡桀桀
DM203L2056_203,在莊下若係堵著有糾紛个事情村長斯會做公親
DM203L2056_204,這兩三日趕報告全無睡目垂垂擘目都毋開
DM203L2056_205,你哪下正有閒使得來同外阿婆个菜園𢯭牽水工
DM203L2056_206,教書个人歸日講無停一下無堵好斯會失聲
DM203L2056_207,鑪牙齒个時節牙齦肉若會流血可能係牙周病哦
DM203L2056_208,麼人喊你恁假會這下同洗衫機搣壞撇你敢毋使負責
DM203L2056_209,田項泥濫濫若係納落去無人拉起來斯麻煩咧
DM203L2056_210,路脣該頭雙水樹項打淰淰个雙水有風有雨還靚哦
DM203L2056_211,爺哀个愛心總係減飯分子女驚厥等無食飽
DM203L2056_212,阿爸月頭斯領月給阿姆个月給愛到初十正有好領
DM203L2056_213,這件事情恁大愛大家參詳毋好自家大主大意
DM203L2056_214,頭擺个布做山已毋耐竹匱人重年透天都竹都爛擐爛擐
DM203L2056_215,海脣風恁大你又講無停係食著海風轉去會失聲
DM203L2056_216,吾屋家个人客間閒閒你來歇兩暗晡乜無問題
DM203L2056_217,阿義个手目毋堵好參著嗄㪐腕實在還衰喔
DM203L2056_218,燒燒个褡脈膏愛用石鏈軟過大路正毋會立立矻矻
DM203L2056_219,佢兩儕講个話無共樣比手畫腳也使得溝通
DM203L2056_220,佢昨晡日打拳毋堵好屈著怕幾下日斯毋得去咧
DM203L2056_221,老卵毋單淨使得傍飯傍面還使得做飯包菜實在當好用
DM203L2056_222,經過三到滾水後水餃浮起來斯使得用撈揮撈起來食咧
DM203L2056_223,阿雲伯个孫正讀小學一年佢逐日都去學校門口等佢放轉
DM203L2056_224,看這勢面阿爸定著會發譴𫣆等還係先走先贏莫去惹著佢
DM203L2056_225,聽講頭擺厥爹做土地代書个時節屋家長在有人來送大閹雞
DM203L2056_226,阿奶講頭擺个婦人家做月像關囹个樣哪有像這下人恁自由
DM203L2056_227,阿欽叔已會算無論大小事情佢都會先扚算盤看算得和無
DM203L2056_228,頭擺還有補鑊頭个人這下連補衫補皮鞋个人都罕得看著咧
DM203L2056_229,阿豐叔會五十歲咧正降著一個滿子佢共去滿哪都去同人講
DM203L2056_230,加十分鐘斯愛落車咧若車票絞到哪去咧還毋較遽兜揙出來
DM203M2056_001,賊牯吾老屋在當單純當恬靜个當事莊下
DM203M2056_002,鄰舍當戶鄉係一個當有人情味个好所在
DM203M2056_003,因致讀書食頭路較方便吾等搬到臺中戴
DM203M2056_004,毋過一到放尞日
DM203M2056_005,吾等姊妹斯會相照共下轉老屋戴兩日
DM203M2056_006,平常時鄰舍也會同吾等𢯭掌屋分吾等當安心
DM203M2056_007,半年前禮拜六臨晝𠊎先轉到老屋
DM203M2056_008,一落車斯試著怪怪仰脣鎖好个廳下門會留一縫
DM203M2056_009,行偎去看阿姆阿腦
DM203M2056_010,地泥下留有一支當粗當長个榫臂同一隻手鎉
DM203M2056_011,撬壞个鎖頭散到一地泥連門都撬壞撇咧
DM203M2056_012,𠊎著驚下驚怕係有賊牯來揙東西
DM203M2056_013,也毋知這賊還有囥在屋家肚無
DM203M2056_014,黏時先打電話去排出所報案
DM203M2056_015,過吹老弟遽遽轉來處理電話打撇
DM203M2056_016,正注意著自家个手緊掣心臟像打穀樣當當滾緊跳
DM203M2056_017,過十分鐘左右派出所个孫子同里長共下趕到位
DM203M2056_018,孫早帶核手鎉細義打開門先入到屋家肚損過一遍
DM203M2056_019,確定賊無在屋肚正分吾等入去看有打毋見麼个無
DM203M2056_020,無幾久敢識逐個人員來採證起
DM203M2056_021,鄰舍看著診查車停在吾屋面前也來關心
DM203M2056_022,去派出所做好比率里長也拜託損早同損茶愛加強損勞
DM203M2056_023,還分莊項人安全同安心
DM203M2056_024,毋過一個月過撇無捉著賊無打緊該賊又來咧
DM203M2056_025,同正正好个門心安个鎖做下竅壞
DM203M2056_026,三禮拜後賊又來了吾等共樣有報案整理收換門所
a1be5kk8co,這陣人離學校當近若講斯渡較遽兜十五分鐘斯到咧
a1tywgnd4p,厥爸朝脣有警告佢盡重要个係毋會在路項停車愛騎在路个邊脣還有閃開水窟水當屙糟毋講來會遰著麻辣蕊啊
a2iaiqafob,𠊎想愛做一個市長因為𠊎想啊參加莊頭个發展還有起學校
a4kf6t2jkk,逐戶人家毋會離當遠
a8co16fld6,因為米血蟻毋識讀過書所以佢過較知這重要性因致送細人去學校讀書
aamimu2mcg,衫係白色个褲係藍色个在馬來西亞个學校定用愛著學校个制服同先生行禮課程結算了後厥等愛用共款个方式來勞瀝先生
ad3b9966vz,當老个婦人家分屋家人放棄个事情通常專係厥婦無經濟來年厥等个日變都當困難也當難生存這兜婦人家盡快个係
aizh0y7rws,佢愛同手機裡開始疑狐舊个勇氣去行細路係乜正確个選擇
al86bepoqb,厥等所行个路線同地形各還有危險个細路變做當顯明个對比
aln001ly9e,另外爺哀還愛在田項做事猶無恁多个有閒時間
asrh5vzype,還有外甥沙伯利三個人共下出海食福對厥等來講無秘密厥等受意包油駛射區乜分人安做海上个吉普晒人
attnhfqgkn,厥等正算个事看起來當有效過這滿還有三十分鐘使得去尋單認自然神仙个海生
axdt0i140i,在馬達加斯家大約單淨百分之十个路係烳好勢个毋過坐車還係理由盡好个方式都算時速加拿二十公里奧利福同富南溪林單淨四點鐘毋係五點鐘
b2op04jag3,厥爸想愛買三隻綿羊佢想愛買幾隻羊嫲因為佢希望今年有當多个羊子
b4y7t48t50,爺哀分厥等零星錢來買日常个生活用品
bb7mujrd3y,還有狼群會出現个地區厥等互相依倈著對方
bcw0qgvp81,為落泥刻無法度安心
bem7khvrku,單淨使得去隔壁村讀書毋過盡近个學校有五公里遠無任何个交通工具恁泥个距離會影響著當多細人个教育單淨這莊頭斯有六十外個人短學
bg0y3m7zyn,對舊過還有厥族人來講厥等个祖公抓當重要根據厥等个信仰苗族人一出世斯愛接受三種精神第一係死後留落來
bgqzolnwa4,正開始頭前幾公里个路程總係分人試著係一場冒險係一種分人當暢个責任感還有無愁無慮个感覺恁日百日同厥媽步路
bgu5dtflhr,厥等還有一個障礙愛克服
bgu9l0p9tg,這位遠離城市个現代化當地基民保留原本个傳統文化服裝手工藝因致苗望鎮同其他地區合當開因致這位輒輒分人講做係苗族个主要地區
bjfe6yipqg,屙痢核緊來緊試著無耐心這滿毋係放棄个時間
bqq51ra121,兩日進前郎群試試隔壁村个媽
bvks706ihk,毋怪仰脣厥等確信自家贏咧
bwnxstdcif,阿泥係在當遠个太平洋海洋中部出世這種偏僻个因素分教主變都當困難對阿泥來講去學校讀書係一種自然勇敢个行為
bymk9xup9p,厥觀點斯係佢相信細倈同細妹係平等个所以定著愛分細妹學習厥等在轉屋家个路項繼續講這話題
byuna1jnb3,起早一點鐘係較樂觀个看法這滿無麼个事情使得確定个
c0pnxuklff,𠊎想愛做先生來教莊頭个人讀書還有教國家其他地區个人𠊎嘛想做先生使得醫當多人个病
c11e1c4wxk,厥等定著愛在斷烏進前同棚搭好勢來
c357qf5trc,加入該兜排列个隊女了後後背个同學斯無愁無慮咧
c59aatkcjd,六位个溫度超過四十度這條熱潑潑又勇神胖天个路係厥等當熟絡个路兩個細人在這家庭肚有當重要个地位
c6077fw0ew,晒都當燒个石頭使得幫助厥等同衫褲晒燥毋過厥等對裝書个書還有記事簿斯無法咧當好運个係逐位使得靠厥朋友
ca01ks5uke,乜想愛共下來同佢𢯭手
cb6d91eoev,直直到佢發現厥錢打毋見咧
