錄音檔檔名,辨認出之客語漢字
DM203L2056_002,吾掃把放這項麼人同𠊎擎走了
DM203L2056_003,過年過節共伴人會共下來拜祖公
DM203L2056_004,想著愛同好朋友分開厥心情當毋好
DM203L2056_005,你想愛降服這隻獅怕無恁快哦
DM203L2056_006,熱天到咧月光爬出爬入還得人惱
DM203L2056_007,雖然係降屋人毋過逐儕性體無共款
DM203L2056_008,灶頭漆尾愛微微毛毛个事有當多
DM203L2056_009,隔壁个阿明頭大家都講佢當狡怪
DM203L2056_010,厥圍身裙久無洗咧看起來當屙糟
DM203L2056_011,厥个公司包山包海麼个頭路都做
DM203L2056_012,一頭樹頭愛單來伸樹身正紮得穩
DM203L2056_013,這新出个糖毋知食起來味瑞仰脣
DM203L2056_014,若係愛入人个間房愛先𢼛門
DM203L2056_015,為著屋家大細个食著佢放命賺錢
DM203L2056_016,若係同先生打白講佢毋會處罰你
DM203L2056_017,搣歸日還搣毋得好愛仰結煞正好
DM203L2056_018,雜貨店毋單淨賣雜貨也賣人情味
DM203L2056_019,落大雨無帶遮佢盡命走一路轉
DM203L2056_020,大聖佛教中菩薩同羅漢係有差別个
DM203L2056_021,客人煮食一等慶炒个炒肉一等好食
DM203L2056_022,阿爹阿奶揇孫祖孫三儕都笑連連
DM203L2056_023,有人講錢杵緊吊怕有錢入色咧
DM203L2056_024,厥姊正結婚喊子昌還喊你過嘴
DM203L2056_025,這禮拜逐日加班感覺頸根硬硬
DM203L2056_026,若這空口毋好打著水無斯會發紅
DM203L2056_027,飲食無正常早慢身體會出問題
DM203L2056_028,時間毋會到退事情過撇斯算咧
DM203L2056_029,堵著熟事人愛相借問正有禮貌
DM203L2056_030,今這下个人大半用手機看新聞較多
DM203L2056_031,這個人單淨賣嘴花會倚恃毋得
DM203L2056_032,包袱先裝便來毋好到時緊拚拚
DM203L2056_033,阿爸請媒人婆去阿碌伯屋家講親
DM203L2056_034,這下醫學恁發達定著無問題啦
DM203L2056_035,愛先亼粄正使得打菜包同惜圓
DM203L2056_036,這決定無法度過變咧總講斯係恁泥
DM203L2056_037,準講走無路去乜使毋得去偷去搶
DM203L2056_038,落恁大雨恁好在堵著阿叔載你轉
DM203L2056_039,頭那毛若係烏金留長留短都好看
DM203L2056_040,佢兩儕鬥股愛開一間便利商店
DM203L2056_041,佢囥在門後背䀯核安算愛捉賊
DM203L2056_042,這方案好斯好毋過還愛考慮一下
DM203L2056_043,聽著係毋使錢个大家相賽去參加
DM203L2056_044,上擺跌著脣著个位還略略會疾
DM203L2056_045,鹹菜愛封好勢來毋好分佢臭風撇去
DM203L2056_046,經過千辛萬苦佢總算考著法官咧
DM203L2056_047,屋愛起來好斯愛使錢喊人失計
DM203L2056_048,昨暗晡發夢考當一百分還暢哦
DM203L2056_049,李鹹係梅李桃這兜餞糖做出來个
DM203L2056_050,做麼个事情都共樣號頭號尾正圓滿
DM203L2056_051,日時頭被骨拿去晒睡目進前愛先入被
DM203L2056_052,下禮拜愛掛紙去風水該項同草伐伐嚟
DM203L2056_053,銀樓个金條已餳人大家看去目金金毋想走
DM203L2056_054,這站緊落大雨造成已多山走山當危險
DM203L2056_055,先生講佢生來恁幼秀可惜寫字恁勞躁
DM203L2056_056,仰脣會恁毋係款敢在街路項駛車駛恁遽
DM203L2056_057,阿姆同阿姑已有講親暱暱像姊妹个樣
DM203L2056_058,老弟走去間項囥緊又毋出聲害人尋上尋落
DM203L2056_059,頭擺人短順用泥現下人短順用紅毛泥
DM203L2056_060,老妹嫁去臺中个上背兩年咧毋識轉外家
DM203L2056_061,割一日禾落來歸身虐削遽遽來去洗身
DM203L2056_062,這包垃圾愛遽遽拿去擲若無驚怕會生蟲
DM203L2056_063,這下个學生對讀小學起勢都愛學英文
DM203L2056_064,這工程進度恁慢頭家指示期限內愛改善
DM203L2056_065,戲棚頂个阿旦緊同棚下看戲个人打眼拐
DM203L2056_066,佢做毋著事情恬恬分人罵做下毋敢應話
DM203L2056_067,佢四點斯到棒球場離比賽開始還早哪
DM203L2056_068,𠊎斯同你講正經个毋好恅著係講笑个
DM203L2056_069,佢瘦夾夾手脛恁幼一撚斯會斷撇个樣
DM203L2056_070,禾埕項晒穀係有看著細石頭斯順續拈撇去
DM203L2056_071,割草个時節愛細義兜正毋會分禾鐮割著
DM203L2056_072,老妹揪揪擎擎拜託阿姆分佢畜㸐毛蟲
DM203L2056_073,當晝个飯包放在電鑊肚到今還溫燒溫燒
DM203L2056_074,畜細人毋好忒獎係獎過頭斯拗毋轉咧
DM203L2056_075,毋好對爺哀恁惡細人看著斯會有用跈用
DM203L2056_076,佢慣勢著長褲腳脛長期無晒日頭白雪雪
DM203L2056_077,戴在該個所在自由安樂過日像田桶个樣
DM203L2056_078,阿伯姆生來福相福相看䟘來已好命个樣
DM203L2056_079,做鬧熱个時節戲棚脣會有人賣鳥梨糖
DM203L2056_080,阿才哥禮拜日割一料豬肉去看厥外阿婆
DM203L2056_081,恁久無看著你吾等大家人都真想你呢
DM203L2056_082,今年肖煮个飯大瑞愛記得起安大瑞哦
DM203L2056_083,這下人大體坐車出門尞當少遶尞看光景咧
DM203L2056_084,愛用个東西全部便便一揚一到斯使得開工
DM203L2056_085,坐捷運个時節當多人都會低頭𢫦手機
DM203L2056_086,臺灣三百一十九個鄉鎮各各都有厥特色
DM203L2056_087,該狗正洗好身又綻地泥綻都屙屙糟糟
DM203L2056_088,讀書愛趕後生若無記才會越來越退步
DM203L2056_089,無腦屎係無恁簡單个事你到今還看毋真
DM203L2056_090,厥爸有已多兄弟因致佢有當多叔伯兄弟
DM203L2056_091,細人起豬嫲癲目吊吊愛遽遽送去醫院
DM203L2056_092,老妹朝脣䟘床吂洗面目屎當多
DM203L2056_093,風神醫學無恁發達想愛壽年高無恁該
DM203L2056_094,佢有長短腳因致一隻鞋愛做較賁底个
DM203L2056_095,阿伯正出院身體還弱弱毋好去做粗事
DM203L2056_096,這兜奸雄食斯走第一做事斯瀉淨淨
DM203L2056_097,佢含緊糖緊講話口涎水緊噴還無衛生哦
DM203L2056_098,細嬰兒哇哇滾又毋想食乳怕係尿裙溼咧
DM203L2056_099,肉慶一下食忒多可能會胃腸消化毋好
DM203L2056_100,你提出个要求忒多無法度全部答應你
DM203L2056_101,轉店个人頭磬磬搞手機連人客入門都毋知
DM203L2056_102,下晝頭正做事个人較少車枋斯放冗咧
DM203L2056_103,做麼个事情都愛愐頭愐尾觀前顧後正妥當
DM203L2056_104,兩公姐同心協力創造幸福美滿个家庭
DM203L2056_105,傷著血筋血流血汀愛遽遽斷血較要緊
DM203L2056_106,點心店生理當懶頭家坐在門口打烏蠅
DM203L2056_107,佢欠雜來無堵好嗄擘著下身疾都佇毋著
DM203L2056_108,草結先窿入去等火較猛兜竹笐正窿入去
DM203L2056_109,這兜紙箱無疊好請你同𠊎裝好勢來
DM203L2056_110,佢從細在外國戴所以毋曉講家鄉个話語
DM203L2056_111,去發展較樂透个國家愛注意安全同衛生
DM203L2056_112,青天白日你還在該睡毋使做事係毋係
DM203L2056_113,佢去當店當金毋知哪時正有錢贖轉來
DM203L2056_114,聽講厥奶寒著當上吊驚怕係肺炎正得
DM203L2056_115,𠊎逐個月个所費無已多這兜錢罅用咧
DM203L2056_116,阿伯姆腳毋好加兩日愛手術換膝頭腕
DM203L2056_117,堆都歸間拉拉雜雜个東西愛尋一雙鞋都難
DM203L2056_118,蝦公腳盡賤生去滿哪都係除毋會淨
DM203L2056_119,阿舅種个檨逐粒都成斤重又甜又多汁
DM203L2056_120,佢食酒醉咧講話顛顛倒倒聽都毋識
DM203L2056_121,這下刻印用機器較多手工刻个較少咧
DM203L2056_122,舊曆七月該下已多寺廟會辦普渡活動
DM203L2056_123,這牛乳粉愛摝勻正使得毋好分佢結矻
DM203L2056_124,無在佢頭擺對你恁好你仰顛倒應將受報
DM203L2056_125,東西毋好儘採抨在巷路項會礙著人哦
DM203L2056_126,若個性恁孤老合人毋得難怪愛輒輒換頭路
DM203L2056_127,這款手路也敢在該展風神實在毋知見笑
DM203L2056_128,該風景你定著愛尋目擐過正會知有幾靚
DM203L2056_129,有事情用講个斯好莫恁泥動手動腳歪看相
DM203L2056_130,若倈透日透夜讀書考著公務人員乜值啦
DM203L2056_131,同佢講無兩句話緊斡頭斯走毋知在譴麼个
DM203L2056_132,打發粄碗粄會用著秥米軟硬正較堵好
DM203L2056_133,一到寒天阿姆斯會用泥缽燉雞分吾等食
DM203L2056_134,該斯堪毋得半角銀个東西仰脣愛恁計較
DM203L2056_135,照理講佢練習恁久咧應當真熟絡正著
DM203L2056_136,厥氣力真大使得搬得贏一大籃高麗菜
DM203L2056_137,若這坵田總下係肥泥怪得收成會恁好
DM203L2056_138,屋家有人過身孝子愛請人去外家報喪
DM203L2056_139,做生理愛秤頭足人客正會輒輒來交關
DM203L2056_140,狗食東西个時節口呷呷別儕一來斯咬佢
DM203L2056_141,佢透重年在外國做生理單淨過年掛紙正會轉臺灣
DM203L2056_142,將半燥濕个鹹菜揤入盎肚倒覆放斯會變做覆菜
DM203L2056_143,背帶毋單淨背細人成半下綑被褲乜會淨用著
DM203L2056_144,阿玲玩具搞撇無收集害厥姆躪著跌去四腳若天
DM203L2056_145,今晡日莊項做鬧熱阿姆㓾雞捋鴨來款待人客
DM203L2056_146,這垤布當嗍水正放落去斯同歸桌个水嗍去燥燥
DM203L2056_147,團圓飯真豐沛有爌肉有重年菜還過有菜頭粄
DM203L2056_148,年下家家屋屋愛拚掃愛辦年貨大家都無閒濟借
DM203L2056_149,𥍉爧了後跈緊會響雷公雷公聲大都細人做下會驚
DM203L2056_150,頭擺阿爹還在个時節輒輒用石舂臼舂粢粑食
DM203L2056_151,水道頭壞撇水塞在歸灶下遽遽先拿隻塞塞核去
DM203L2056_152,你莫恁泥食人夠夠若無受著報應會孤盲絕代
DM203L2056_153,佢做業務滿哪尋客戶因致逐日著去𪁎頭𪁎頭
DM203L2056_154,挷索愛聽隊長个指揮大家共下出力挷正會贏
DM203L2056_155,吂有瓦斯該下大水一過斯愛去拈大水樵來燒
DM203L2056_156,佢中風過後右手毋會載力連飯碗都兜毋起來
DM203L2056_157,佢同人相打分人動啊去面項一搭紅紅个巴掌印
DM203L2056_158,阿文搬走當久咧這下還普普知佢生來無已高
DM203L2056_159,做這乞食頭路一個月賺無幾多錢當難過日
DM203L2056_160,清海嫂聽著妹快會降咧企坐毋核遽遽逐到醫院去
DM203L2056_161,寒天來咧阿奶个腳疾頭又會咻咻咻咻疾都睡毋得
DM203L2056_162,歸個暑假都走去海脣沙埔項搞當然晒都歸身烏金烏金
DM203L2056_163,這兜菜總共三百空七箍拿三百斯好零頭毋使
DM203L2056_164,頭擺个細人有耳無嘴這下个細人吵耳吵鼻
DM203L2056_165,這下係工業社會一般人家半晝上下大半無人在
DM203L2056_166,頭家走路愛手腳下同佢𢯭捽屎胐正經有罅見笑哪
DM203L2056_167,吂識做過个事先試試看做都順手正做落去
DM203L2056_168,在臺灣不管愛食作菜抑係西餐逐樣料理都有
DM203L2056_169,該支竹篙愛用鉛線纏緪來正毋會分風吹橫撇
DM203L2056_170,背囊小可衰軟若係有人𢯭除背囊毋知有幾讚
DM203L2056_171,𠊎係正入公司个後撐勞瀝頭家个勤神分𠊎機會
DM203L2056_172,大家尞核好好講兩句佢毋中意聽个話佢斯掣緊走
DM203L2056_173,日頭个輻射線會傷害皮膚所以出門愛戴帽同著長袖衫
DM203L2056_174,正讀幼稚園斯學人棚目鏡係毋係看電視看忒多
DM203L2056_175,風合雨个天時你還愛在外背走傱實在還辛苦
DM203L2056_176,看你恁久殗殗無半屑雄頭係毋係有哪爭差
DM203L2056_177,你恁泥假精做个決定效果斯愛你自家來承受
DM203L2056_178,科學發達个時代各種物品都用機器大量生產
DM203L2056_179,今你愛作反係無屋家个大項事愛大家議定正準算
DM203L2056_180,往日係阿神拜伯公今這下佢過身咧下次擺換麼人拜
DM203L2056_181,佢打官司遠時看著還暢暢盡尾會仰脣還吂知
DM203L2056_182,湖鰍當會鑽看緊捉著咧又對手指罅滑走咧
DM203L2056_183,阿美同阿梅兩儕同年毋過阿美看起來較後生
DM203L2056_184,厥哥做水果大賣生理厥屋家食水果多多少少有好打幫
DM203L2056_185,該個劉豹子同厥爸討錢討毋著斯愛對人生死咧
DM203L2056_186,這大鑊較少用同佢上上去碗櫥項係愛用正拿落來
DM203L2056_187,食忒遽分卵黃哽著敨氣毋出餐一屑斯哽死
DM203L2056_188,頭擺人戴个泥磚屋係用泥打磚結壁起起來个
DM203L2056_189,你若還在讀書書著調兵个通知單斯愛起辦年期徵召
DM203L2056_190,佢無瘸手跛腳也毋會目瞨耳聾應該毋會尋毋著頭路
DM203L2056_191,吾叔姆會留十歲咧還跈人去參加鐵人衫項比賽
DM203L2056_192,你整理个資料大家看無同大家說明一下好無
DM203L2056_193,春天个時節耕種人一做田白鶴斯會跈在後背來食蟲
DM203L2056_194,千差萬差都𠊎毋著你無毋著恁泥使得無
DM203L2056_195,腦屎在頭那角裡肚係人體當中盡重要个部分
DM203L2056_196,大家都在該團播咧係麼人打爛个原來係你打爛个
DM203L2056_197,這事業毋知做得無來去廟項除菁卜掛請示神明下
DM203L2056_198,張伯姆好手腳毋使半點鐘斯煮一張桌豐豐沛沛
DM203L2056_199,這件事情𠊎無法度主意愛問主事人正較準
DM203L2056_200,這箱蓮霧靠著咧該載無綿撇阿姆講愛先洗來食
DM203L2056_201,引落忒多做大水無半屑雨做天旱實在已難耐
DM203L2056_202,該個後生已了少在老人家面前也無大無細惡桀桀
DM203L2056_203,在莊下若係堵著有糾紛个事情村長斯會做公親
DM203L2056_204,這兩三日趕報告全無睡目垂垂擘目都毋開
DM203L2056_205,你哪下正有閒使得來同外阿婆个菜園𢯭牽水講
DM203L2056_206,教書个人歸日講無停一下無堵好斯會失聲
DM203L2056_207,鑪牙齒个時節牙齦肉若會流血可能係牙周病哦
DM203L2056_208,麼人喊你恁假會這下同洗衫機搣壞撇你敢毋使負責
DM203L2056_209,田項泥爛爛若係漯落去無人拉起來斯麻煩咧
DM203L2056_210,路脣該頭雙水樹項嗒淰淰个雙水有紅有烏還靚哦
DM203L2056_211,爺哀个愛心總係減飯分子女驚厥等無食飽
DM203L2056_212,阿爸月頭斯領月給阿姆个月給愛到初十正有好領
DM203L2056_213,這件事情恁大愛大家參詳毋好自家大主大意
DM203L2056_214,頭擺个布做山已毋耐著匱人從年透天都著都爛擐爛擐
DM203L2056_215,海脣風恁大你又講無停係食著海風轉去會食聲
DM203L2056_216,吾屋家个人客間閒閒你來歇兩暗晡乜無問題
DM203L2056_217,阿義个手目毋堵好參著嗄㪐腕實在還衰喔
DM203L2056_218,燒燒个褡脈膏愛用石鍊黏過大路正毋會礫礫矻矻
DM203L2056_219,佢兩儕講个話無共樣比手畫腳也使得溝通
DM203L2056_220,佢昨晡日打拳毋堵好屋著怕幾下日斯毋得去咧
DM203L2056_221,老卵毋單淨使得傍飯傍麵還使得做飯包菜實在當好用
DM203L2056_222,經過三到滾水後水餃浮起來斯使得用撈揮撈起來食咧
DM203L2056_223,阿雲伯个孫正讀小學一年佢逐日都去學校門口等佢放轉
DM203L2056_224,看這勢面阿爸定著會發譴𫣆等還係先走先贏莫去惹著佢
DM203L2056_225,聽講頭擺厥爹做土地代書个時節屋家長在有人來送大閹雞
DM203L2056_226,阿奶講頭擺个婦人家做月像關囹个樣哪有像這下人恁自由
DM203L2056_227,阿欽叔已會算無論大小事情佢都會先扚算盤看算得和無
DM203L2056_228,頭擺還有補鑊頭个人這下連補衫補皮鞋个人都罕得看著咧
DM203L2056_229,阿風叔會五十歲咧正降著一個滿子佢暢去滿哪都去同人講
DM203L2056_230,加十分鐘斯愛落車咧若車票絞到哪去咧還毋較遽兜揙出來
DM203M2056_001,賊牯吾老屋在當單純當點進个當事莊下
DM203M2056_002,鄰舍當富鄉係一個當有人情味个好所在
DM203M2056_003,因致讀書食頭路較方便吾等搬到臺中戴
DM203M2056_004,毋過一到放尞日
DM203M2056_005,吾等姊妹斯會相朝共下轉老屋戴兩日
DM203M2056_006,平常時鄰舍也會同吾等𢯭種屋分吾等當安心
DM203M2056_007,半年前西拜六臨晝𠊎先轉到老屋
DM203M2056_008,一落車斯試著怪怪仰脣鎖好个廳下門會留一縫
DM203M2056_009,行偎去看阿姆哀哦
DM203M2056_010,地泥下留有一支當粗當長个榫臂同一隻手褡
DM203M2056_011,翹壞个鎖頭煞到一地泥連門都翹壞撇咧
DM203M2056_012,𠊎著驚下驚怕係有賊牯來揙東西
DM203M2056_013,也毋知這賊還有囥在屋家肚無
DM203M2056_014,黏時先打電話去排出所報案
DM203M2056_015,過催老弟遽遽轉來處理電話打撇
DM203M2056_016,正注意著自家个手緊掣心臟像打鼓樣當當滾緊跳
DM203M2056_017,過十分鐘左右派出所个榫所同里長共下趕到位
DM203M2056_018,趁早戴核手鈪細義打開門先入到屋家肚趁過一變
DM203M2056_019,確定賊無在屋肚正分吾等入去看有打毋見麼个無
DM203M2056_020,無幾久間食租个人員來採政旗
DM203M2056_021,鄰舍看著筍茶車停在吾屋面前也來關心
DM203M2056_022,去派出所做好比率里長也拜託筍嫂同筍茶愛加瓊筍籠
DM203M2056_023,完分莊項人安全同安心
DM203M2056_024,毋過一個月過撇無捉著賊無打緊該賊又來咧
DM203M2056_025,同正整好个門新安个所做下扣費
DM203M2056_026,三禮拜後賊又來咧吾等共樣有報案整理修換門鎖
a1be5kk8co,這陣人理學教當勤若講速度較遽兜十五分鐘斯到咧
a1tywgnd4p,厥爸朝晨有警告佢盡重要个係毋會在路項停車愛企在路个邊脣還有閃開水窟水當屙糟你講來會遰到滿哪咧
a2iaiqafob,𠊎想啊做一個市長因為𠊎想啊參加莊項个發展還有起學校
a4kf6t2jkk,搭戶人家毋會離當遠
a8co16fld6,因為明血日毋識讀過書所以佢過較知這重要性因致送細人去學校讀書
