檔名,客語漢字
ZF209Q2003_013.wav,即像春天開花秋天落葉恁自然
ZF209Q2003_014.wav,記得𠊎做細子遐下
ZF209Q2003_015.wav,熱天食飽夜阿依猶在灶下撿揫
ZF209Q2003_016.wav,阿怙阿媽擎葵扇在禾坪歇涼答嘴鼓
ZF209Q2003_017.wav,阿哥即會渡𠊎和阿弟捉火焰蟲賞
ZF209Q2003_018.wav,遐睏子个火焰蟲滿哪位攏係禾坪即會䀴著
ZF209Q2003_019.wav,一半下猶會飛入內底在電火下飛來飛去
ZF209Q2003_020.wav,阿哥个先生識講古得佢人聽
ZF209Q2003_021.wav,講成過有一個細子真想討讀書
ZF209Q2003_022.wav,毋過屋下真散無錢好點燈盞火得佢䀴書
ZF209Q2003_023.wav,佢即走去捉真多火焰蟲裝在細麻紗布袋內
ZF209Q2003_024.wav,用火焰蟲个光來讀書落尾佢大漢即真有成就
ZF209Q2003_025.wav,阿哥嘛想討捉火焰蟲來做電火
ZF209Q2003_026.wav,即招𠊎和阿弟共下去屋背个菜園捉火焰蟲
ZF209Q2003_027.wav,屋邊暗摸摸猶有各種吱吱嘎嘎个蟲𧊅子个喊聲
ZF209Q2003_028.wav,真得人驚𠊎和阿弟拁阿哥个衫支尾揪核
ZF209Q2003_029.wav,驚到毋敢敨大氣一步一步忍到菜園
ZF209Q2003_030.wav,䀴著歸菜園做一下係𥍉上𥍉下个火焰蟲
ZF209Q2003_031.wav,比天崠个星猶較多猶較靚
ZF209Q2003_032.wav,𠊎人歡喜到咻咻咈暢壞壞
ZF209Q2003_033.wav,𠊎人捉著幾*下十隻火焰蟲
ZF209Q2003_034.wav,傱轉屋下討拁阿依展寶
ZF209Q2003_035.wav,無想著阿依一下即喊𠊎人拁火焰蟲放走
ZF209Q2003_036.wav,阿哥毋肯𠊎和阿弟嘛毋盼
ZF209Q2003_037.wav,想討拁歸油紙絡个火焰蟲囥在間底
ZF209Q2003_038.wav,䀴有影毋使點電火無阿依講
ZF209Q2003_039.wav,毋會用捉火焰蟲隨拁火焰蟲放走啦
ZF209Q2003_040.wav,若無你人暗夜睡即會疶尿哦
ZF209Q2003_041.wav,𠊎人聽著驚疶尿得人笑
ZF209Q2003_042.wav,即攔緊走去禾坪拁火焰蟲放莫
ZF209Q2003_043.wav,䀴著一隻一隻火焰蟲𥍉啊𥍉
ZF209Q2003_044.wav,對油紙絡內底慢慢飛出來飛對暗暗个圍牆背去
ZF209Q2003_045.wav,第二日打早𠊎人三個做一下攏無疶尿
ZF209Q2003_046.wav,對遐擺起𠊎人嘛毋識擱去捉火焰蟲來賞啊
ZF209Q2003_047.wav,這滿回想起來實在愛阿腦阿依个智慧
ZF209Q2003_048.wav,若無惑𠊎人講捉火焰蟲會疶尿
ZF209Q2003_049.wav,遐時毋知會得𠊎這兜打爽幾多火焰蟲咧
ZF209Q2003_050.wav,鴨嫲屎𧊅記得讀二年个時連續落雨幾*下禮拜
ZF209Q2003_051.wav,落到人攏硬硬討生菇啊直直到拜三晨早正歇雨
ZF209Q2003_052.wav,當晝放學猶有日頭花對賁賁个烏雲內底照出來
ZF209Q2003_053.wav,大家攏真歡喜排列行出學校門
ZF209Q2003_054.wav,著雨鞋蠻皮个細子即開始蹬水賞
ZF209Q2003_055.wav,泥水噴到脣頭个妹子同學吱吱咈
ZF209Q2003_056.wav,直閃直跳直走笑聲喝咻聲罵人聲
ZF209Q2003_057.wav,襯托轉好天个天氣
ZF209Q2003_058.wav,大家个心情嘛像慢慢散去个烏雲愈來愈開
ZF209Q2003_059.wav,𠊎和阿弟轉到屋下頭前个楓樹伯公下
ZF209Q2003_060.wav,䀴著一陣細細隻頭大大烏烏个魚
ZF209Q2003_061.wav,在路脣落雨過後个水窟底
ZF209Q2003_062.wav,泅來泅去真心色𠊎人跍蹛直直䀴攏添放好轉
ZF209Q2003_063.wav,阿媽等無𠊎人行出禾坪大聲咻
ZF209Q2003_064.wav,𠊎人正真毋甘願行轉屋下
ZF209Q2003_065.wav,𠊎兩儕趁阿媽去睡當晝
ZF209Q2003_066.wav,偷偷提著空个乳粉罐去楓樹伯公下捉魚
ZF209Q2003_067.wav,驚大人知會罵𠊎人即拁捉著个六尾魚
ZF209Q2003_068.wav,偷偷供在書桌下討去學校和放學轉來攏會先去䀴下
ZF209Q2003_069.wav,等討寫字个時正拁佢人提出來囥在桌崠陪𠊎人寫字
ZF209Q2003_070.wav,第三日打早阿弟去䀴魚了後攔緊討去學校
ZF209Q2003_071.wav,乳粉罐無囥好勢嗄倒去等𠊎人下晝轉到屋下
ZF209Q2003_072.wav,水硬硬討流淨去罐底淺淺个水伸一尾魚定
ZF209Q2003_073.wav,另外五尾魚燥死在書桌下啊𠊎人真艱難
ZF209Q2003_074.wav,拁五尾魚埋在花園內底个桂花樹下
ZF209Q2003_075.wav,希望佢人會用鼻著桂花个香味
ZF209Q2003_076.wav,伸个遐尾細隻魚𠊎人嘛擱較小心細義照顧佢
ZF209Q2003_077.wav,大約一禮拜換一擺水猶得佢食嫩嫩个菜葉
ZF209Q2003_078.wav,十外日過遐尾魚嗄生出兩支腳
ZF209Q2003_079.wav,𠊎人感覺魚會生腳真心色忍毋核偷偷拁阿怙講
ZF209Q2003_080.wav,阿怙䀴了講遐毋係魚係鴨嫲屎𧊅遐係𧊅么
ZF209Q2003_081.wav,差不多擱過一禮拜鴨嫲屎𧊅又生出頭前腳啊
ZF209Q2003_082.wav,有四支腳猶有尾在水底泅來泅去真風神
ZF209Q2003_083.wav,學校歇熱啊阿依和過去幾下年共款
ZF209Q2003_084.wav,渡𠊎人轉外媽屋下尞一禮拜
ZF209Q2003_085.wav,𠊎人心肝底掛念書桌下个鴨嫲屎𧊅
ZF209Q2003_086.wav,吂曾吂即直直亂討轉去
ZF209Q2003_087.wav,一轉到屋下阿弟隨傱入房間底
ZF209Q2003_088.wav,黏時即唩到大嫲聲𠊎人吂赴擐行李
ZF209Q2003_089.wav,即走入去房間䀴佢做麼个唩
ZF209Q2003_090.wav,阿弟比遐空空个乳粉罐
ZF209Q2003_091.wav,和脣頭跳啊跳个𧊅子唩到硬討死
ZF209Q2003_092.wav,講鴨嫲屎𧊅得𧊅子食去啊啦
ZF209Q2003_093.wav,阿怙聽著直直挲阿弟个頭那
ZF209Q2003_094.wav,忍著笑拁阿弟講大戇呆你个鴨嫲屎𧊅大漢啊
ZF209Q2003_095.wav,變做𧊅子啊啦毋係得𧊅子食去莫唩啦
ZF209Q2003_096.wav,阿弟聽著按講正轉笑面
ZF209Q2003_097.wav,因為童年供鴨嫲屎𧊅个經驗
ZF209Q2003_098.wav,得阿弟對自然科學真有興趣
ZF209Q2003_099.wav,這滿阿弟係真得學生歡迎个自然科先生
ZF209Q2003_100.wav,嘛輒輒會渡細子滿哪位去做研究呢
ZF209Q2003_101.wav,騎鐵馬會跌倒會跌倒事即吂講煞砰一聲
ZF209Q2003_102.wav,人和車即跌倒在路脣跋毋會起來
ZF209Q2003_103.wav,坐在泥下摸腳膝頭䀴著血直直流出來
ZF209Q2003_104.wav,大聲唩足疾个足疾个阿怙阿依聽著
ZF209Q2003_105.wav,攔緊對屋內走出來䀴𠊎鬥底發生麼个大事情
ZF209Q2003_106.wav,成過因為愛讀國中學校又離屋下較遠
ZF209Q2003_107.wav,假使講若用行个愛一二十分鐘
ZF209Q2003_108.wav,所以無法度一定愛學會騎鐵馬
ZF209Q2003_109.wav,讀書正會赴因為即係恁小學出業遐個歇熱
ZF209Q2003_110.wav,為著愛較緊學會騎鐵馬逐日晨早天吂光雞吂啼
ZF209Q2003_111.wav,和阿怙即牽鐵馬去到屋前个路脣練習
ZF209Q2003_112.wav,阿怙在後背扶鐵馬得𠊎慢慢騎
ZF209Q2003_113.wav,毋過毋知係毋係第一擺騎个關係
ZF209Q2003_114.wav,猶挱無摠頭腳正蹬起去
ZF209Q2003_115.wav,膴身即歪一裡偏來偏去
ZF209Q2003_116.wav,猶吂騎著即跌落來啊實在真失志
ZF209Q2003_117.wav,𠊎毋甘願一擺一擺擱試䀴望
ZF209Q2003_118.wav,共款猶係無改變練到心情真壞真無好
ZF209Q2003_119.wav,心肝內無想討練啊阿怙䀴𠊎恁艱難恁失望
ZF209Q2003_120.wav,搭𠊎肩頭安慰𠊎講毋驚事難頭驚人懶
ZF209Q2003_121.wav,𠊎相信你定著做會到加油哦
ZF209Q2003_122.wav,即係聽著阿怙得𠊎个鼓勵
ZF209Q2003_123.wav,猶有想著阿怙逐日恁早陪𠊎練習个辛苦
ZF209Q2003_124.wav,一時目汁含蹛牙根咬个煞作認真練習
ZF209Q2003_125.wav,希望會用較緊做好人生第一件大事
ZF209Q2003_126.wav,過一禮拜外無日無夜个練習
ZF209Q2003_127.wav,總算上天不負苦心人正經得𠊎拚上崎
ZF209Q2003_128.wav,學會騎鐵馬啊
ZF209Q2003_129.wav,正經係有心打石石成磚無心打井井無泉
ZF209Q2003_130.wav,實在證明總愛你認真有耐心
ZF209Q2003_131.wav,堅持落去成功一定係你个
ZF209Q2003_132.wav,到位開學遐日𠊎打早食飽即牽鐵馬騎去學校
ZF209Q2003_133.wav,歸路𠊎著面唱歌著面欣賞路上靚靚个風景
ZF209Q2003_134.wav,心情實在真快活真歡喜
ZF209Q2003_135.wav,有時務若堵著同學
ZF209Q2003_136.wav,猶會和同學大討比賽一下䀴麼儕先騎到學校
ZF209Q2003_137.wav,按个日子實在真快活
ZF209Q2003_138.wav,雖然這滿駛車有較多
ZF209Q2003_139.wav,毋過逐擺䀴著路上个人騎鐵馬
ZF209Q2003_140.wav,即會想著遐時認真蹬鐵馬愛唩个妹子鬼
ZF209Q2003_141.wav,嘛會想起練騎鐵馬个經過
ZF209Q2003_142.wav,現時想起來正經係自家少年時務頭歡喜
ZF209Q2003_143.wav,頭福氣个一段美好回憶
ZF209Q2003_144.wav,烳番薯行入便利商店偎壁脣个箱內底有燒燒个烳番薯
ZF209Q2003_145.wav,烏色卵石崠在烳香香个番薯番薯皮烳到燥燥鬆鬆
ZF209Q2003_146.wav,番薯个糖膏對番薯皮个必縫沮出來
ZF209Q2003_147.wav,真餳人食啦䀴到得人忍毋會核
ZF209Q2003_148.wav,當時即拁買兩莖趁燒食落肚
ZF209Q2003_149.wav,這係福氣个味素啊做細子遐時
ZF209Q2003_150.wav,寒天个暗頭外公洗好膴身
ZF209Q2003_151.wav,會在廳下䀴電視炕佢燒滾滾个火籠
ZF209Q2003_152.wav,外媽在灶下舀燒水討洗膴身
ZF209Q2003_153.wav,𠊎即在灶空頭前顧灶空壁角个番薯
ZF209Q2003_154.wav,小心細義个拁番薯埋在火屎內底揞蹛
ZF209Q2003_155.wav,顧蹛等佢毋好得火燒著外媽洗好膴身
ZF209Q2003_156.wav,香噴噴个番薯嘛烳好啊藏入外媽个房間
ZF209Q2003_157.wav,攬外媽用大手巾包好个水鴨嫲食香甜个烳番薯
ZF209Q2003_158.wav,䀴阿媽梳髻鬃花聽阿媽講古
ZF209Q2003_159.wav,係寒天个暗頭頭福氣个味素
ZF209Q2003_160.wav,有一年歇熱禾割了啊田底个泥翻好猶吂放水
ZF209Q2003_161.wav,大哥渡歸陣阿弟阿妹去阿公个田底烳番薯
ZF209Q2003_162.wav,兩兄弟耬窟疊泥圝起好一個番薯窯
ZF209Q2003_163.wav,五姊妹絪草絪撿樵準備起火
ZF209Q2003_164.wav,火起起來啊大哥講佢來疊樵𠊎人會用去尞
ZF209Q2003_165.wav,火燒到猛猛猛大哥即係大哥
ZF209Q2003_166.wav,六個阿弟阿妹在田底答嘴鼓唱歌走相躐射蟲𧊅
ZF209Q2003_167.wav,大火過出火炭啊囥入真平心
ZF209Q2003_168.wav,真惜孫个阿媽擇過一莖莖平大平大靚靚个番薯
ZF209Q2003_169.wav,封口等番薯熟二哥䀴火煙對泥圝縫 內底竄出來
ZF209Q2003_170.wav,擎起耬泥个鉛筆拁泥圝頓拶
ZF209Q2003_171.wav,擱對窯崠拁擪幾*下下
ZF209Q2003_172.wav,一兜仔煙攏無走出去
ZF214P2102_001.wav,佢起性地啊
ZF214P2102_002.wav,恁久無䀴著
ZF214P2102_003.wav,𠊎轉來啊
ZF214P2102_004.wav,你討去哪位
ZF214P2102_005.wav,真得人惜哦
ZF214P2102_006.wav,真得人慼哦
ZF214P2102_007.wav,阿依猶吂轉
ZF214P2102_008.wav,有閒正來尞
ZF214P2102_009.wav,你夫娘真靚
ZF214P2102_010.wav,拁電火關莫
ZF214P2102_011.wav,駛車愛細義
ZF214P2102_012.wav,坐飛機較緊
ZF214P2102_013.wav,寒著愛戴嘴揞
ZF214P2102_014.wav,你哪位無堵好
ZF214P2102_015.wav,實在真難相信
ZF214P2102_016.wav,勞力你个照顧
ZF214P2102_017.wav,上課毋好啄睡
ZF214P2102_018.wav,今日天氣真好
ZF214P2102_019.wav,昨日無閒歸日
ZF214P2102_020.wav,歹勢無要緊
ZF214P2102_021.wav,得𠊎想一下
ZF214P2102_022.wav,有人在屋下無
ZF214P2102_023.wav,阿怙無在屋下
ZF214P2102_024.wav,佢丈夫真緣投
ZF214P2102_025.wav,歹勢攪吵啊
ZF214P2102_026.wav,你愛攔時間無
ZF214P2102_027.wav,有麼个問題無
ZF214P2102_028.wav,你想到真周到
ZF214P2102_029.wav,這站無閒麼个
ZF214P2102_030.wav,你傷慢到位啊
ZF214P2102_031.wav,𠊎愛睡當晝
ZF214P2102_032.wav,請在這斡倒裡
ZF214P2102_033.wav,五月節愛食餡粽
ZF214P2102_034.wav,你个手機幾多號
ZF214P2102_035.wav,你个功課做好吂
ZF214P2102_036.wav,𠊎會細義一兜
ZF214P2102_037.wav,這個想法真誠好
ZF214P2102_038.wav,會用無毋*會用
ZF214P2102_039.wav,你會無無問題
ZF214P2102_040.wav,𠊎真愛食青菜
ZF214P2102_041.wav,你愛啉麼个飲料
ZF214P2102_042.wav,這雙鞋無合腳
ZF214P2102_043.wav,臺灣不時有地動
ZF214P2102_044.wav,這位毋會用食薰
ZF214P2102_045.wav,天氣變到真涼爽
ZF214P2102_046.wav,韶日晨早正聯絡
ZF214P2102_047.wav,請問愛麼个服務
ZF214P2102_048.wav,勞力毋使細義
ZF214P2102_049.wav,𠢕早食飽吂
ZF214P2102_050.wav,阿公在間底歇睏
ZF214P2102_051.wav,阿依在灶下煮飯
ZF214P2102_052.wav,請問哪位有便所
ZF214P2102_053.wav,有失眠个問題無
ZF214P2102_054.wav,祝福你量早康復
ZF214P2102_055.wav,算較便宜兜好無
ZF214P2102_056.wav,𠊎想討學做冇
ZF214P2102_057.wav,這個皮包係麼儕个
ZF214P2102_058.wav,阿妹背書包去學校
ZF214P2102_059.wav,阿姊真愛食菜頭粄
ZF214P2102_060.wav,寒天北部不時在落雨
ZF214P2102_061.wav,毋好為著這來失志
ZF214P2102_062.wav,係麼儕打來个電話
ZF214P2102_063.wav,垃圾愛做資源回收
ZF214P2102_064.wav,今日个菜口味仰子
ZF214P2102_065.wav,𠊎昨暗夜失眠啊
ZF214P2102_066.wav,佢愛照顧佢个阿依
ZF214P2102_067.wav,麻煩你開電火好無
ZF214P2102_068.wav,恁暗啊好去睡啊
ZF214P2102_069.wav,阿弟在廳下䀴電視
ZF214P2102_070.wav,𠊎逐晨早掃泥下
ZF214P2102_071.wav,入來屋下內底愛脫鞋
ZF214P2102_072.wav,坐火車愛先打車票
ZF214P2102_073.wav,老儕坐公車毋使錢
ZF214P2102_074.wav,你按算在這歇幾久
ZF214P2102_075.wav,請問愛仰子提票咧
ZF214P2102_076.wav,請問收銀臺在哪位
ZF214P2102_077.wav,𠊎討加一頂眠床
ZF214P2102_078.wav,請問你哪位無堵好
ZF214P2102_079.wav,你這個症頭幾久啊
ZF214P2102_080.wav,𠊎開食个藥得你
ZF214P2102_081.wav,請問內科愛仰子行
ZF214P2102_082.wav,阿叔毋會慣勢著西裝
ZF214P2102_083.wav,慢慢仔行毋使攔緊
ZF214P2102_084.wav,恭喜發財新年快樂
ZF214P2102_085.wav,請毋好在車底食物件
ZF214P2102_086.wav,學生愛著制服去學校
ZF214P2102_087.wav,阿伯蹛个樓屋有電梯
ZF214P2102_088.wav,𠊎行去郵便局寄批
ZF214P2102_089.wav,𠊎在十字路口等你
ZF214P2102_090.wav,佢這擺用信用卡納錢
ZF214P2102_091.wav,在網路買物件真利便
ZF214P2102_092.wav,佢著新褲去外媽屋下
ZF214P2102_093.wav,恁吵你仰子拄會核
ZF214P2102_094.wav,今日个報紙你有䀴無
ZF214P2102_095.wav,共下來去公園運動啦
ZF214P2102_096.wav,𠊎無閒到無閒挾掣
ZF214P2102_097.wav,請問高鐵車頭仰子行
ZF214P2102_098.wav,𠊎尿急想討屙尿
ZF214P2102_099.wav,阿妹在洗浴間洗膴身
ZF214P2102_100.wav,𠊎逐日騎鐵馬上班
ZF214P2102_101.wav,上禮拜日歸日落雨
ZF214P2102_102.wav,桌崠有九支燒水罐
ZF214P2102_103.wav,紙箱內底有四粒球
ZF214P2102_104.wav,請問你識來臺北過無
ZF214P2102_105.wav,猶愛幾久擱三分鐘
ZF214P2102_106.wav,這本書攏總有八百頁
ZF214P2102_107.wav,這領衫𠊎開六百箍
ZF214P2102_108.wav,佢蹛哪位佢蹛高雄市
ZF214P2102_109.wav,請問新營火車頭仰子去𠊎渡你去
ZF214P2102_110.wav,後禮拜三愛記得交作業
ZF214P2102_111.wav,這滿幾*多點啊兩點
ZF214P2102_112.wav,佢在路上撿著二十四箍
ZF214P2102_113.wav,𠊎个屋下攏總有九個人
ZF214P2102_114.wav,阿松哥五月初三討渡夫娘
ZF214P2102_115.wav,後禮拜五愛考試你知無
ZF214P2102_116.wav,你韶日幾*多點討來十一點
ZF214P2102_117.wav,這西瓜幾多錢九十箍
ZF214P2102_118.wav,佢這擺買火車票開三百箍
ZF214P2102_119.wav,請問這個拜日有空个房間無
ZF214P2102_120.wav,韶日𠊎討坐頭枋車去豐原
ZF214P2102_121.wav,𠊎逐日四點愛䀴電視新聞
ZF214P2102_122.wav,𠊎算一下攏總愛九百箍
ZF214P2102_123.wav,你幾多歲啊𠊎今年五歲
ZF214P2102_124.wav,超過七點猶吂到即算慢到啊
ZF214P2102_125.wav,七十六路公車來啊較緊上車
ZF214P2102_126.wav,佢正考著四十二分爺哀真失望
ZF214P2102_127.wav,請問你幾多號𠊎係五十五號
ZF214P2102_128.wav,這個幾多錢這個七千兩百箍
ZF214P2102_129.wav,請問你對哪位來𠊎對臺中來
ZF214P2102_130.wav,𠊎爸準備討去南投出差個半月
ZF214P2102_131.wav,請問𠊎討去新竹愛仰子盤車
ZF214P2102_132.wav,一斤正七十六箍定價數真實在算較便宜兜好無
ZF214P2102_133.wav,對這行路去火車頭愛行兩分鐘
ZF214P2102_134.wav,伸這兜歸下賣得你四百箍即好
ZF214P2102_135.wav,𠊎今日慢討九分鐘得先生罵
ZF214P2102_136.wav,坐捷運毋會用食物件
ZF214P2102_137.wav,寒天著膨線衫真燒暖
ZF214P2102_138.wav,請問遊客中心在哪位
ZF214P2102_139.wav,請問愛去哪位領行李
ZF214P2102_140.wav,請問係跳表算錢係無
ZF214P2102_141.wav,請在後一個路口歇車
ZF214P2102_142.wav,這係特價商品係毋係
ZF214P2102_143.wav,會用算較便宜一兜無
ZF214P2102_144.wav,請問這有免稅服務無
ZF214P2102_145.wav,𠊎想討喊客房服務
ZF214P2102_146.wav,請問你討辦麼個手續
ZF214P2102_147.wav,結婚證人愛滿二十歲
ZF214P2102_148.wav,今日有哪位無堵好無
ZF214P2102_149.wav,請問你仰子傷著个
ZF214P2102_150.wav,請問討入院幾多日咧
ZF214P2102_151.wav,普通時有食麼个藥無
ZF214P2102_152.wav,請問愛幾久換一擺藥
ZF214P2102_153.wav,請問掛號櫃臺在哪位
ZF214P2102_154.wav,請問你个聯絡電話係
ZF214P2102_155.wav,大家作垺來打鬥四
ZF214P2102_156.wav,新个頭路你做會慣勢無
ZF214P2102_157.wav,今日歇睏毋使去學校
ZF214P2102_158.wav,你識佢無𠊎毋識佢
ZF214P2102_159.wav,阿怙逐晨早攏愛啉咖啡
ZF214P2102_160.wav,請問這領衫係麼个寸尺
ZF214P2102_161.wav,佢人逐暗夜攏愛去補習
ZF214P2102_162.wav,熱天大家較愛去海脣尞
ZF214P2102_163.wav,有病愛較緊去得先生䀴
ZF214P2102_164.wav,表大逐日攏真認真做事
ZF214P2102_165.wav,暗夜時駛車愛擱較注意
ZF214P2102_166.wav,請問會用尋麼儕鬥相共
ZF214P2102_167.wav,韶日會用在屋下打電動
ZF214P2102_168.wav,較緊个值討赴毋會著啊
ZF214P2102_169.wav,有人客來毋好打赤膊
ZF214P2102_170.wav,請問哪位有換錢个服務
ZF214P2102_171.wav,請問就近哪位有加油站
ZF214P2102_172.wav,請擱拁𠊎加一兜仔水
ZF214P2102_173.wav,𠊎討擱點一份隨轉去
ZF214P2102_174.wav,𠊎會用試著這領衫無
ZF214P2102_175.wav,這領褲擱有別款色無
ZF214P2102_176.wav,𠊎會用換別款寸尺無
ZF214P2102_177.wav,緊急出口佮樓梯在哪位
ZF214P2102_178.wav,請坐𠊎拁你磅血壓
ZF214P2102_179.wav,請問你有指定个醫生無
ZF214P2102_180.wav,你好𠊎討約掛號
ZF214P2102_181.wav,你現時有在食麼个藥無
ZF214P2102_182.wav,你好𠊎有約挷牙
ZF214P2102_183.wav,𠊎拁你安排回診時間
ZF214P2102_184.wav,請問補助款幾時會撥款
ZF214P2102_185.wav,你真慶哦哪有無影啦
ZF214P2102_186.wav,佢人輒輒作垺合買美食
ZF214P2102_187.wav,生菇个物件即毋會用个食啊
ZF214P2102_188.wav,這條路較近遐條路較遠
ZF214P2102_189.wav,啉酒無駛車駛車無啉酒
ZF214P2102_190.wav,請等一下佢黏時過來
ZF214P2102_191.wav,請問自由座愛在哪位排列
ZF214P2102_192.wav,請載𠊎去頭近个捷運站
